,lat,lon,mask
33898,20.2617797851562,252.5,False
33899,20.2617797851562,253.75,False
33900,20.2617797851562,255.0,True
33901,20.2617797851562,256.25,True
33902,20.2617797851562,257.5,True
33903,20.2617797851562,258.75,True
33904,20.2617797851562,260.0,False
33905,20.2617797851562,261.25,True
33906,20.2617797851562,262.5,True
33907,20.2617797851562,263.75,True
33908,20.2617797851562,265.0,False
33909,20.2617797851562,266.25,False
33910,20.2617797851562,267.5,False
33911,20.2617797851562,268.75,False
33912,20.2617797851562,270.0,True
33913,20.2617797851562,271.25,True
33914,20.2617797851562,272.5,True
33915,20.2617797851562,273.75,False
33916,20.2617797851562,275.0,False
33917,20.2617797851562,276.25,False
33918,20.2617797851562,277.5,False
33919,20.2617797851562,278.75,False
33920,20.2617797851562,280.0,False
33921,20.2617797851562,281.25,False
33922,20.2617797851562,282.5,True
33923,20.2617797851562,283.75,True
33924,20.2617797851562,285.0,True
33925,20.2617797851562,286.25,False
33926,20.2617797851562,287.5,True
33927,20.2617797851562,288.75,True
33928,20.2617797851562,290.0,True
33929,20.2617797851562,291.25,False
33930,20.2617797851562,292.5,False
33931,20.2617797851562,293.75,False
33932,20.2617797851562,295.0,False
33933,20.2617797851562,296.25,False
33934,20.2617797851562,297.5,False
33935,20.2617797851562,298.75,False
33936,20.2617797851562,300.0,False
33937,20.2617797851562,301.25,False
33938,20.2617797851562,302.5,False
33939,20.2617797851562,303.75,False
33940,20.2617797851562,305.0,False
33941,20.2617797851562,306.25,False
33942,20.2617797851562,307.5,False
33943,20.2617797851562,308.75,False
33944,20.2617797851562,310.0,False
33945,20.2617797851562,311.25,False
33946,20.2617797851562,312.5,False
33947,20.2617797851562,313.75,False
33948,20.2617797851562,315.0,False
33949,20.2617797851562,316.25,False
33950,20.2617797851562,317.5,False
33951,20.2617797851562,318.75,False
33952,20.2617797851562,320.0,False
33953,20.2617797851562,321.25,False
33954,20.2617797851562,322.5,False
33955,20.2617797851562,323.75,False
33956,20.2617797851562,325.0,False
33957,20.2617797851562,326.25,False
33958,20.2617797851562,327.5,False
33959,20.2617797851562,328.75,False
33960,20.2617797851562,330.0,False
33961,20.2617797851562,331.25,False
33962,20.2617797851562,332.5,False
33963,20.2617797851562,333.75,False
33964,20.2617797851562,335.0,False
33965,20.2617797851562,336.25,False
33966,20.2617797851562,337.5,False
33967,20.2617797851562,338.75,False
33968,20.2617797851562,340.0,False
33969,20.2617797851562,341.25,False
33970,20.2617797851562,342.5,False
33971,20.2617797851562,343.75,False
33972,20.2617797851562,345.0,False
33973,20.2617797851562,346.25,False
33974,20.2617797851562,347.5,False
33975,20.2617797851562,348.75,False
33976,20.2617797851562,350.0,False
33977,20.2617797851562,351.25,False
33978,20.2617797851562,352.5,False
33979,20.2617797851562,353.75,False
33980,20.2617797851562,355.0,False
33981,20.2617797851562,356.25,False
33982,20.2617797851562,357.5,False
33983,20.2617797851562,358.75,False
33984,21.2041893005371,0.0,False
33985,21.2041893005371,1.25,False
33986,21.2041893005371,2.5,False
33987,21.2041893005371,3.75,False
33988,21.2041893005371,5.0,False
33989,21.2041893005371,6.25,False
33990,21.2041893005371,7.5,False
33991,21.2041893005371,8.75,False
33992,21.2041893005371,10.0,False
33993,21.2041893005371,11.25,False
33994,21.2041893005371,12.5,False
33995,21.2041893005371,13.75,False
33996,21.2041893005371,15.0,False
33997,21.2041893005371,16.25,False
33998,21.2041893005371,17.5,False
33999,21.2041893005371,18.75,False
34000,21.2041893005371,20.0,False
34001,21.2041893005371,21.25,False
34002,21.2041893005371,22.5,False
34003,21.2041893005371,23.75,False
34004,21.2041893005371,25.0,False
34005,21.2041893005371,26.25,False
34006,21.2041893005371,27.5,False
34007,21.2041893005371,28.75,False
34008,21.2041893005371,30.0,False
34009,21.2041893005371,31.25,False
34010,21.2041893005371,32.5,False
34011,21.2041893005371,33.75,False
34012,21.2041893005371,35.0,False
34013,21.2041893005371,36.25,False
34014,21.2041893005371,37.5,False
34015,21.2041893005371,38.75,True
34016,21.2041893005371,40.0,True
34017,21.2041893005371,41.25,False
34018,21.2041893005371,42.5,False
34019,21.2041893005371,43.75,False
34020,21.2041893005371,45.0,False
34021,21.2041893005371,46.25,False
34022,21.2041893005371,47.5,False
34023,21.2041893005371,48.75,False
34024,21.2041893005371,50.0,False
34025,21.2041893005371,51.25,False
34026,21.2041893005371,52.5,False
34027,21.2041893005371,53.75,False
34028,21.2041893005371,55.0,False
34029,21.2041893005371,56.25,False
34030,21.2041893005371,57.5,False
34031,21.2041893005371,58.75,False
34032,21.2041893005371,60.0,False
34033,21.2041893005371,61.25,False
34034,21.2041893005371,62.5,False
34035,21.2041893005371,63.75,False
34036,21.2041893005371,65.0,False
34037,21.2041893005371,66.25,False
34038,21.2041893005371,67.5,False
34039,21.2041893005371,68.75,True
34040,21.2041893005371,70.0,True
34041,21.2041893005371,71.25,True
34042,21.2041893005371,72.5,True
34043,21.2041893005371,73.75,True
34044,21.2041893005371,75.0,True
34045,21.2041893005371,76.25,True
34046,21.2041893005371,77.5,True
34047,21.2041893005371,78.75,True
34048,21.2041893005371,80.0,True
34049,21.2041893005371,81.25,True
34050,21.2041893005371,82.5,True
34051,21.2041893005371,83.75,True
34052,21.2041893005371,85.0,True
34053,21.2041893005371,86.25,True
34054,21.2041893005371,87.5,True
34055,21.2041893005371,88.75,False
34056,21.2041893005371,90.0,False
34057,21.2041893005371,91.25,True
34058,21.2041893005371,92.5,True
34059,21.2041893005371,93.75,True
34060,21.2041893005371,95.0,True
34061,21.2041893005371,96.25,True
34062,21.2041893005371,97.5,True
34063,21.2041893005371,98.75,False
34064,21.2041893005371,100.0,True
34065,21.2041893005371,101.25,True
34066,21.2041893005371,102.5,True
34067,21.2041893005371,103.75,True
34068,21.2041893005371,105.0,True
34069,21.2041893005371,106.25,True
34070,21.2041893005371,107.5,True
34071,21.2041893005371,108.75,True
34072,21.2041893005371,110.0,True
34073,21.2041893005371,111.25,True
34074,21.2041893005371,112.5,False
34075,21.2041893005371,113.75,False
34076,21.2041893005371,115.0,False
34077,21.2041893005371,116.25,False
34078,21.2041893005371,117.5,False
34079,21.2041893005371,118.75,False
34080,21.2041893005371,120.0,False
34081,21.2041893005371,121.25,False
34082,21.2041893005371,122.5,False
34083,21.2041893005371,123.75,False
34084,21.2041893005371,125.0,False
34085,21.2041893005371,126.25,False
34086,21.2041893005371,127.5,False
34087,21.2041893005371,128.75,False
34088,21.2041893005371,130.0,False
34089,21.2041893005371,131.25,False
34090,21.2041893005371,132.5,False
34091,21.2041893005371,133.75,False
34092,21.2041893005371,135.0,False
34093,21.2041893005371,136.25,False
34094,21.2041893005371,137.5,False
34095,21.2041893005371,138.75,False
34096,21.2041893005371,140.0,False
34097,21.2041893005371,141.25,False
34098,21.2041893005371,142.5,False
34099,21.2041893005371,143.75,False
34100,21.2041893005371,145.0,False
34101,21.2041893005371,146.25,False
34102,21.2041893005371,147.5,False
34103,21.2041893005371,148.75,False
34104,21.2041893005371,150.0,False
34105,21.2041893005371,151.25,False
34106,21.2041893005371,152.5,False
34107,21.2041893005371,153.75,False
34108,21.2041893005371,155.0,False
34109,21.2041893005371,156.25,False
34110,21.2041893005371,157.5,False
34111,21.2041893005371,158.75,False
34112,21.2041893005371,160.0,False
34113,21.2041893005371,161.25,False
34114,21.2041893005371,162.5,False
34115,21.2041893005371,163.75,False
34116,21.2041893005371,165.0,False
34117,21.2041893005371,166.25,False
34118,21.2041893005371,167.5,False
34119,21.2041893005371,168.75,False
34120,21.2041893005371,170.0,False
34121,21.2041893005371,171.25,False
34122,21.2041893005371,172.5,False
34123,21.2041893005371,173.75,False
34124,21.2041893005371,175.0,False
34125,21.2041893005371,176.25,False
34126,21.2041893005371,177.5,False
34127,21.2041893005371,178.75,False
34128,21.2041893005371,180.0,False
34129,21.2041893005371,181.25,False
34130,21.2041893005371,182.5,False
34131,21.2041893005371,183.75,False
34132,21.2041893005371,185.0,False
34133,21.2041893005371,186.25,False
34134,21.2041893005371,187.5,False
34135,21.2041893005371,188.75,False
34136,21.2041893005371,190.0,False
34137,21.2041893005371,191.25,False
34138,21.2041893005371,192.5,False
34139,21.2041893005371,193.75,False
34140,21.2041893005371,195.0,False
34141,21.2041893005371,196.25,False
34142,21.2041893005371,197.5,False
34143,21.2041893005371,198.75,False
34144,21.2041893005371,200.0,False
34145,21.2041893005371,201.25,False
34146,21.2041893005371,202.5,False
34147,21.2041893005371,203.75,False
34148,21.2041893005371,205.0,False
34149,21.2041893005371,206.25,False
34150,21.2041893005371,207.5,False
34151,21.2041893005371,208.75,False
34152,21.2041893005371,210.0,False
34153,21.2041893005371,211.25,False
34154,21.2041893005371,212.5,False
34155,21.2041893005371,213.75,False
34156,21.2041893005371,215.0,False
34157,21.2041893005371,216.25,False
34158,21.2041893005371,217.5,False
34159,21.2041893005371,218.75,False
34160,21.2041893005371,220.0,False
34161,21.2041893005371,221.25,False
34162,21.2041893005371,222.5,False
34163,21.2041893005371,223.75,False
34164,21.2041893005371,225.0,False
34165,21.2041893005371,226.25,False
34166,21.2041893005371,227.5,False
34167,21.2041893005371,228.75,False
34168,21.2041893005371,230.0,False
34169,21.2041893005371,231.25,False
34170,21.2041893005371,232.5,False
34171,21.2041893005371,233.75,False
34172,21.2041893005371,235.0,False
34173,21.2041893005371,236.25,False
34174,21.2041893005371,237.5,False
34175,21.2041893005371,238.75,False
34176,21.2041893005371,240.0,False
34177,21.2041893005371,241.25,False
34178,21.2041893005371,242.5,False
34179,21.2041893005371,243.75,False
34180,21.2041893005371,245.0,False
34181,21.2041893005371,246.25,False
34182,21.2041893005371,247.5,False
34183,21.2041893005371,248.75,False
34184,21.2041893005371,250.0,False
34185,21.2041893005371,251.25,False
34186,21.2041893005371,252.5,False
34187,21.2041893005371,253.75,False
34188,21.2041893005371,255.0,True
34189,21.2041893005371,256.25,True
34190,21.2041893005371,257.5,True
34191,21.2041893005371,258.75,False
34192,21.2041893005371,260.0,True
34193,21.2041893005371,261.25,True
34194,21.2041893005371,262.5,True
34195,21.2041893005371,263.75,False
34196,21.2041893005371,265.0,False
34197,21.2041893005371,266.25,False
34198,21.2041893005371,267.5,False
34199,21.2041893005371,268.75,False
34200,21.2041893005371,270.0,True
34201,21.2041893005371,271.25,True
34202,21.2041893005371,272.5,True
34203,21.2041893005371,273.75,False
34204,21.2041893005371,275.0,False
34205,21.2041893005371,276.25,False
34206,21.2041893005371,277.5,False
34207,21.2041893005371,278.75,False
34208,21.2041893005371,280.0,False
34209,21.2041893005371,281.25,False
34210,21.2041893005371,282.5,True
34211,21.2041893005371,283.75,True
34212,21.2041893005371,285.0,True
34213,21.2041893005371,286.25,False
34214,21.2041893005371,287.5,False
34215,21.2041893005371,288.75,False
34216,21.2041893005371,290.0,False
34217,21.2041893005371,291.25,False
34218,21.2041893005371,292.5,False
34219,21.2041893005371,293.75,False
34220,21.2041893005371,295.0,False
34221,21.2041893005371,296.25,False
34222,21.2041893005371,297.5,False
34223,21.2041893005371,298.75,False
34224,21.2041893005371,300.0,False
34225,21.2041893005371,301.25,False
34226,21.2041893005371,302.5,False
34227,21.2041893005371,303.75,False
34228,21.2041893005371,305.0,False
34229,21.2041893005371,306.25,False
34230,21.2041893005371,307.5,False
34231,21.2041893005371,308.75,False
34232,21.2041893005371,310.0,False
34233,21.2041893005371,311.25,False
34234,21.2041893005371,312.5,False
34235,21.2041893005371,313.75,False
34236,21.2041893005371,315.0,False
34237,21.2041893005371,316.25,False
34238,21.2041893005371,317.5,False
34239,21.2041893005371,318.75,False
34240,21.2041893005371,320.0,False
34241,21.2041893005371,321.25,False
34242,21.2041893005371,322.5,False
34243,21.2041893005371,323.75,False
34244,21.2041893005371,325.0,False
34245,21.2041893005371,326.25,False
34246,21.2041893005371,327.5,False
34247,21.2041893005371,328.75,False
34248,21.2041893005371,330.0,False
34249,21.2041893005371,331.25,False
34250,21.2041893005371,332.5,False
34251,21.2041893005371,333.75,False
34252,21.2041893005371,335.0,False
34253,21.2041893005371,336.25,False
34254,21.2041893005371,337.5,False
34255,21.2041893005371,338.75,False
34256,21.2041893005371,340.0,False
34257,21.2041893005371,341.25,False
34258,21.2041893005371,342.5,True
34259,21.2041893005371,343.75,False
34260,21.2041893005371,345.0,False
34261,21.2041893005371,346.25,False
34262,21.2041893005371,347.5,False
34263,21.2041893005371,348.75,False
34264,21.2041893005371,350.0,False
34265,21.2041893005371,351.25,False
34266,21.2041893005371,352.5,False
34267,21.2041893005371,353.75,False
34268,21.2041893005371,355.0,False
34269,21.2041893005371,356.25,False
34270,21.2041893005371,357.5,False
34271,21.2041893005371,358.75,False
34272,22.1465969085693,0.0,False
34273,22.1465969085693,1.25,False
34274,22.1465969085693,2.5,False
34275,22.1465969085693,3.75,False
34276,22.1465969085693,5.0,False
34277,22.1465969085693,6.25,False
34278,22.1465969085693,7.5,False
34279,22.1465969085693,8.75,False
34280,22.1465969085693,10.0,False
34281,22.1465969085693,11.25,False
34282,22.1465969085693,12.5,False
34283,22.1465969085693,13.75,False
34284,22.1465969085693,15.0,False
34285,22.1465969085693,16.25,False
34286,22.1465969085693,17.5,False
34287,22.1465969085693,18.75,False
34288,22.1465969085693,20.0,False
34289,22.1465969085693,21.25,False
34290,22.1465969085693,22.5,False
34291,22.1465969085693,23.75,False
34292,22.1465969085693,25.0,False
34293,22.1465969085693,26.25,False
34294,22.1465969085693,27.5,False
34295,22.1465969085693,28.75,False
34296,22.1465969085693,30.0,False
34297,22.1465969085693,31.25,False
34298,22.1465969085693,32.5,False
34299,22.1465969085693,33.75,False
34300,22.1465969085693,35.0,False
34301,22.1465969085693,36.25,False
34302,22.1465969085693,37.5,False
34303,22.1465969085693,38.75,True
34304,22.1465969085693,40.0,True
34305,22.1465969085693,41.25,False
34306,22.1465969085693,42.5,False
34307,22.1465969085693,43.75,False
34308,22.1465969085693,45.0,False
34309,22.1465969085693,46.25,False
34310,22.1465969085693,47.5,False
34311,22.1465969085693,48.75,False
34312,22.1465969085693,50.0,False
34313,22.1465969085693,51.25,False
34314,22.1465969085693,52.5,False
34315,22.1465969085693,53.75,False
34316,22.1465969085693,55.0,False
34317,22.1465969085693,56.25,False
34318,22.1465969085693,57.5,False
34319,22.1465969085693,58.75,True
34320,22.1465969085693,60.0,True
34321,22.1465969085693,61.25,False
34322,22.1465969085693,62.5,False
34323,22.1465969085693,63.75,False
34324,22.1465969085693,65.0,False
34325,22.1465969085693,66.25,False
34326,22.1465969085693,67.5,False
34327,22.1465969085693,68.75,True
34328,22.1465969085693,70.0,True
34329,22.1465969085693,71.25,True
34330,22.1465969085693,72.5,True
34331,22.1465969085693,73.75,True
34332,22.1465969085693,75.0,True
34333,22.1465969085693,76.25,True
34334,22.1465969085693,77.5,True
34335,22.1465969085693,78.75,True
34336,22.1465969085693,80.0,True
34337,22.1465969085693,81.25,True
34338,22.1465969085693,82.5,True
34339,22.1465969085693,83.75,True
34340,22.1465969085693,85.0,True
34341,22.1465969085693,86.25,True
34342,22.1465969085693,87.5,True
34343,22.1465969085693,88.75,True
34344,22.1465969085693,90.0,True
34345,22.1465969085693,91.25,True
34346,22.1465969085693,92.5,True
34347,22.1465969085693,93.75,True
34348,22.1465969085693,95.0,True
34349,22.1465969085693,96.25,True
34350,22.1465969085693,97.5,True
34351,22.1465969085693,98.75,True
34352,22.1465969085693,100.0,True
34353,22.1465969085693,101.25,True
34354,22.1465969085693,102.5,False
34355,22.1465969085693,103.75,True
34356,22.1465969085693,105.0,True
34357,22.1465969085693,106.25,True
34358,22.1465969085693,107.5,True
34359,22.1465969085693,108.75,True
34360,22.1465969085693,110.0,True
34361,22.1465969085693,111.25,True
34362,22.1465969085693,112.5,True
34363,22.1465969085693,113.75,True
34364,22.1465969085693,115.0,True
34365,22.1465969085693,116.25,False
34366,22.1465969085693,117.5,False
34367,22.1465969085693,118.75,False
34368,22.1465969085693,120.0,True
34369,22.1465969085693,121.25,True
34370,22.1465969085693,122.5,False
34371,22.1465969085693,123.75,False
34372,22.1465969085693,125.0,False
34373,22.1465969085693,126.25,False
34374,22.1465969085693,127.5,False
34375,22.1465969085693,128.75,False
34376,22.1465969085693,130.0,False
34377,22.1465969085693,131.25,False
34378,22.1465969085693,132.5,False
34379,22.1465969085693,133.75,False
34380,22.1465969085693,135.0,False
34381,22.1465969085693,136.25,False
34382,22.1465969085693,137.5,False
34383,22.1465969085693,138.75,False
34384,22.1465969085693,140.0,False
34385,22.1465969085693,141.25,False
34386,22.1465969085693,142.5,False
34387,22.1465969085693,143.75,False
34388,22.1465969085693,145.0,False
34389,22.1465969085693,146.25,False
34390,22.1465969085693,147.5,False
34391,22.1465969085693,148.75,False
34392,22.1465969085693,150.0,False
34393,22.1465969085693,151.25,False
34394,22.1465969085693,152.5,False
34395,22.1465969085693,153.75,False
34396,22.1465969085693,155.0,False
34397,22.1465969085693,156.25,False
34398,22.1465969085693,157.5,False
34399,22.1465969085693,158.75,False
34400,22.1465969085693,160.0,False
34401,22.1465969085693,161.25,False
34402,22.1465969085693,162.5,False
34403,22.1465969085693,163.75,False
34404,22.1465969085693,165.0,False
34405,22.1465969085693,166.25,False
34406,22.1465969085693,167.5,False
34407,22.1465969085693,168.75,False
34408,22.1465969085693,170.0,False
34409,22.1465969085693,171.25,False
34410,22.1465969085693,172.5,False
34411,22.1465969085693,173.75,False
34412,22.1465969085693,175.0,False
34413,22.1465969085693,176.25,False
34414,22.1465969085693,177.5,False
34415,22.1465969085693,178.75,False
34416,22.1465969085693,180.0,False
34417,22.1465969085693,181.25,False
34418,22.1465969085693,182.5,False
34419,22.1465969085693,183.75,False
34420,22.1465969085693,185.0,False
34421,22.1465969085693,186.25,False
34422,22.1465969085693,187.5,False
34423,22.1465969085693,188.75,False
34424,22.1465969085693,190.0,False
34425,22.1465969085693,191.25,False
34426,22.1465969085693,192.5,False
34427,22.1465969085693,193.75,False
34428,22.1465969085693,195.0,False
34429,22.1465969085693,196.25,False
34430,22.1465969085693,197.5,False
34431,22.1465969085693,198.75,False
34432,22.1465969085693,200.0,False
34433,22.1465969085693,201.25,False
34434,22.1465969085693,202.5,False
34435,22.1465969085693,203.75,False
34436,22.1465969085693,205.0,False
34437,22.1465969085693,206.25,False
34438,22.1465969085693,207.5,False
34439,22.1465969085693,208.75,False
34440,22.1465969085693,210.0,False
34441,22.1465969085693,211.25,False
34442,22.1465969085693,212.5,False
34443,22.1465969085693,213.75,False
34444,22.1465969085693,215.0,False
34445,22.1465969085693,216.25,False
34446,22.1465969085693,217.5,False
34447,22.1465969085693,218.75,False
34448,22.1465969085693,220.0,False
34449,22.1465969085693,221.25,False
34450,22.1465969085693,222.5,False
34451,22.1465969085693,223.75,False
34452,22.1465969085693,225.0,False
34453,22.1465969085693,226.25,False
34454,22.1465969085693,227.5,False
34455,22.1465969085693,228.75,False
34456,22.1465969085693,230.0,False
34457,22.1465969085693,231.25,False
34458,22.1465969085693,232.5,False
34459,22.1465969085693,233.75,False
34460,22.1465969085693,235.0,False
34461,22.1465969085693,236.25,False
34462,22.1465969085693,237.5,False
34463,22.1465969085693,238.75,False
34464,22.1465969085693,240.0,False
34465,22.1465969085693,241.25,False
34466,22.1465969085693,242.5,False
34467,22.1465969085693,243.75,False
34468,22.1465969085693,245.0,False
34469,22.1465969085693,246.25,False
34470,22.1465969085693,247.5,False
34471,22.1465969085693,248.75,False
34472,22.1465969085693,250.0,False
34473,22.1465969085693,251.25,False
34474,22.1465969085693,252.5,False
34475,22.1465969085693,253.75,False
34476,22.1465969085693,255.0,True
34477,22.1465969085693,256.25,False
34478,22.1465969085693,257.5,False
34479,22.1465969085693,258.75,False
34480,22.1465969085693,260.0,True
34481,22.1465969085693,261.25,True
34482,22.1465969085693,262.5,True
34483,22.1465969085693,263.75,False
34484,22.1465969085693,265.0,False
34485,22.1465969085693,266.25,False
34486,22.1465969085693,267.5,False
34487,22.1465969085693,268.75,False
34488,22.1465969085693,270.0,False
34489,22.1465969085693,271.25,False
34490,22.1465969085693,272.5,False
34491,22.1465969085693,273.75,False
34492,22.1465969085693,275.0,False
34493,22.1465969085693,276.25,True
34494,22.1465969085693,277.5,True
34495,22.1465969085693,278.75,True
34496,22.1465969085693,280.0,True
34497,22.1465969085693,281.25,True
34498,22.1465969085693,282.5,True
34499,22.1465969085693,283.75,False
34500,22.1465969085693,285.0,False
34501,22.1465969085693,286.25,False
34502,22.1465969085693,287.5,False
34503,22.1465969085693,288.75,False
34504,22.1465969085693,290.0,False
34505,22.1465969085693,291.25,False
34506,22.1465969085693,292.5,False
34507,22.1465969085693,293.75,False
34508,22.1465969085693,295.0,False
34509,22.1465969085693,296.25,False
34510,22.1465969085693,297.5,False
34511,22.1465969085693,298.75,False
34512,22.1465969085693,300.0,False
34513,22.1465969085693,301.25,False
34514,22.1465969085693,302.5,False
34515,22.1465969085693,303.75,False
34516,22.1465969085693,305.0,False
34517,22.1465969085693,306.25,False
34518,22.1465969085693,307.5,False
34519,22.1465969085693,308.75,False
34520,22.1465969085693,310.0,False
34521,22.1465969085693,311.25,False
34522,22.1465969085693,312.5,False
34523,22.1465969085693,313.75,False
34524,22.1465969085693,315.0,False
34525,22.1465969085693,316.25,False
34526,22.1465969085693,317.5,False
34527,22.1465969085693,318.75,False
34528,22.1465969085693,320.0,False
34529,22.1465969085693,321.25,False
34530,22.1465969085693,322.5,False
34531,22.1465969085693,323.75,False
34532,22.1465969085693,325.0,False
34533,22.1465969085693,326.25,False
34534,22.1465969085693,327.5,False
34535,22.1465969085693,328.75,False
34536,22.1465969085693,330.0,False
34537,22.1465969085693,331.25,False
34538,22.1465969085693,332.5,False
34539,22.1465969085693,333.75,False
34540,22.1465969085693,335.0,False
34541,22.1465969085693,336.25,False
34542,22.1465969085693,337.5,False
34543,22.1465969085693,338.75,False
34544,22.1465969085693,340.0,False
34545,22.1465969085693,341.25,False
34546,22.1465969085693,342.5,False
34547,22.1465969085693,343.75,False
34548,22.1465969085693,345.0,False
34549,22.1465969085693,346.25,False
34550,22.1465969085693,347.5,False
34551,22.1465969085693,348.75,False
34552,22.1465969085693,350.0,False
34553,22.1465969085693,351.25,False
34554,22.1465969085693,352.5,False
34555,22.1465969085693,353.75,False
34556,22.1465969085693,355.0,False
34557,22.1465969085693,356.25,False
34558,22.1465969085693,357.5,False
34559,22.1465969085693,358.75,False
34560,23.0890045166016,0.0,False
34561,23.0890045166016,1.25,False
34562,23.0890045166016,2.5,False
34563,23.0890045166016,3.75,False
34564,23.0890045166016,5.0,False
34565,23.0890045166016,6.25,False
34566,23.0890045166016,7.5,False
34567,23.0890045166016,8.75,False
34568,23.0890045166016,10.0,False
34569,23.0890045166016,11.25,False
34570,23.0890045166016,12.5,False
34571,23.0890045166016,13.75,False
34572,23.0890045166016,15.0,False
34573,23.0890045166016,16.25,False
34574,23.0890045166016,17.5,False
34575,23.0890045166016,18.75,False
34576,23.0890045166016,20.0,False
34577,23.0890045166016,21.25,False
34578,23.0890045166016,22.5,False
34579,23.0890045166016,23.75,False
34580,23.0890045166016,25.0,False
34581,23.0890045166016,26.25,False
34582,23.0890045166016,27.5,False
34583,23.0890045166016,28.75,False
34584,23.0890045166016,30.0,False
34585,23.0890045166016,31.25,False
34586,23.0890045166016,32.5,False
34587,23.0890045166016,33.75,False
34588,23.0890045166016,35.0,False
34589,23.0890045166016,36.25,False
34590,23.0890045166016,37.5,False
34591,23.0890045166016,38.75,True
34592,23.0890045166016,40.0,False
34593,23.0890045166016,41.25,False
34594,23.0890045166016,42.5,False
34595,23.0890045166016,43.75,False
34596,23.0890045166016,45.0,False
34597,23.0890045166016,46.25,False
34598,23.0890045166016,47.5,False
34599,23.0890045166016,48.75,False
34600,23.0890045166016,50.0,False
34601,23.0890045166016,51.25,False
34602,23.0890045166016,52.5,False
34603,23.0890045166016,53.75,False
34604,23.0890045166016,55.0,False
34605,23.0890045166016,56.25,False
34606,23.0890045166016,57.5,True
34607,23.0890045166016,58.75,True
34608,23.0890045166016,60.0,True
34609,23.0890045166016,61.25,False
34610,23.0890045166016,62.5,False
34611,23.0890045166016,63.75,False
34612,23.0890045166016,65.0,False
34613,23.0890045166016,66.25,False
34614,23.0890045166016,67.5,False
34615,23.0890045166016,68.75,True
34616,23.0890045166016,70.0,True
34617,23.0890045166016,71.25,True
34618,23.0890045166016,72.5,True
34619,23.0890045166016,73.75,True
34620,23.0890045166016,75.0,True
34621,23.0890045166016,76.25,True
34622,23.0890045166016,77.5,True
34623,23.0890045166016,78.75,True
34624,23.0890045166016,80.0,True
34625,23.0890045166016,81.25,True
34626,23.0890045166016,82.5,True
34627,23.0890045166016,83.75,True
34628,23.0890045166016,85.0,True
34629,23.0890045166016,86.25,True
34630,23.0890045166016,87.5,True
34631,23.0890045166016,88.75,True
34632,23.0890045166016,90.0,True
34633,23.0890045166016,91.25,True
34634,23.0890045166016,92.5,True
34635,23.0890045166016,93.75,True
34636,23.0890045166016,95.0,True
34637,23.0890045166016,96.25,True
34638,23.0890045166016,97.5,True
34639,23.0890045166016,98.75,True
34640,23.0890045166016,100.0,True
34641,23.0890045166016,101.25,True
34642,23.0890045166016,102.5,True
34643,23.0890045166016,103.75,True
34644,23.0890045166016,105.0,True
34645,23.0890045166016,106.25,True
34646,23.0890045166016,107.5,True
34647,23.0890045166016,108.75,True
34648,23.0890045166016,110.0,True
34649,23.0890045166016,111.25,True
34650,23.0890045166016,112.5,True
34651,23.0890045166016,113.75,True
34652,23.0890045166016,115.0,True
34653,23.0890045166016,116.25,True
34654,23.0890045166016,117.5,False
34655,23.0890045166016,118.75,False
34656,23.0890045166016,120.0,True
34657,23.0890045166016,121.25,True
34658,23.0890045166016,122.5,True
34659,23.0890045166016,123.75,False
34660,23.0890045166016,125.0,False
34661,23.0890045166016,126.25,False
34662,23.0890045166016,127.5,False
34663,23.0890045166016,128.75,False
34664,23.0890045166016,130.0,False
34665,23.0890045166016,131.25,False
34666,23.0890045166016,132.5,False
34667,23.0890045166016,133.75,False
34668,23.0890045166016,135.0,False
34669,23.0890045166016,136.25,False
34670,23.0890045166016,137.5,False
34671,23.0890045166016,138.75,False
34672,23.0890045166016,140.0,False
34673,23.0890045166016,141.25,False
34674,23.0890045166016,142.5,False
34675,23.0890045166016,143.75,False
34676,23.0890045166016,145.0,False
34677,23.0890045166016,146.25,False
34678,23.0890045166016,147.5,False
34679,23.0890045166016,148.75,False
34680,23.0890045166016,150.0,False
34681,23.0890045166016,151.25,False
34682,23.0890045166016,152.5,False
34683,23.0890045166016,153.75,False
34684,23.0890045166016,155.0,False
34685,23.0890045166016,156.25,False
34686,23.0890045166016,157.5,False
34687,23.0890045166016,158.75,False
34688,23.0890045166016,160.0,False
34689,23.0890045166016,161.25,False
34690,23.0890045166016,162.5,False
34691,23.0890045166016,163.75,False
34692,23.0890045166016,165.0,False
34693,23.0890045166016,166.25,False
34694,23.0890045166016,167.5,False
34695,23.0890045166016,168.75,False
34696,23.0890045166016,170.0,False
34697,23.0890045166016,171.25,False
34698,23.0890045166016,172.5,False
34699,23.0890045166016,173.75,False
34700,23.0890045166016,175.0,False
34701,23.0890045166016,176.25,False
34702,23.0890045166016,177.5,False
34703,23.0890045166016,178.75,False
34704,23.0890045166016,180.0,False
34705,23.0890045166016,181.25,False
34706,23.0890045166016,182.5,False
34707,23.0890045166016,183.75,False
34708,23.0890045166016,185.0,False
34709,23.0890045166016,186.25,False
34710,23.0890045166016,187.5,False
34711,23.0890045166016,188.75,False
34712,23.0890045166016,190.0,False
34713,23.0890045166016,191.25,False
34714,23.0890045166016,192.5,False
34715,23.0890045166016,193.75,False
34716,23.0890045166016,195.0,False
34717,23.0890045166016,196.25,False
34718,23.0890045166016,197.5,False
34719,23.0890045166016,198.75,False
